Dropout 0.0
STEP  32, 46.70297820252246
STEP  33, 46.70004982675813
STEP  34, 46.508246926026615
STEP  35, 42.17439076116891
STEP  36, 46.85717159191828
STEP  37, 49.981290745087115
STEP  38, 48.6525678737181
STEP  39, 45.85051927702225
STEP  40, 46.454465894062245
Dropout 0.75
STEP  1, 704.7984482025288
STEP  2, 327.4531919366803
STEP  3, 263.2290984485879
STEP  4, 236.3144257762691
STEP  5, 209.2227606286421
STEP  6, 201.90993883714663
STEP  7, 177.7274365741033
STEP  8, 171.9996442938738
STEP  9, 150.0965313286802
STEP  10, 150.65762526583225
STEP  11, 157.77524679294342
STEP  12, 146.37756794781208
STEP  13, 124.60082205171875
STEP  14, 103.46492180472671
STEP  15, 111.88377757902535
STEP  16, 101.0684968245171
STEP  17, 106.31512754462749
STEP  18, 102.24596425631337
STEP  19, 108.66016605371408
STEP  20, 92.36179727564632
STEP  21, 96.35524221776869
STEP  22, 100.42409612611073
STEP  23, 94.63170437926324
STEP  24, 100.05199515813004
STEP  25, 103.03644099331837
STEP  26, 107.29785244547732
STEP  27, 104.02010304014458
STEP  28, 104.89674788886319
STEP  29, 96.52019068339006
STEP  30, 103.2583614333961
STEP  31, 99.24839343881945
STEP  32, 100.81392406152315
STEP  33, 102.45601985322911
STEP  34, 99.41616136547526
STEP  35, 106.9172068945341
STEP  36, 102.04071833451518
STEP  37, 99.59665485028616
STEP  38, 100.17038224645195
STEP  39, 102.42119227496099
STEP  40, 99.49075790624713
Dropout 0.9
STEP  1, 672.9949483743562
STEP  2, 469.10469664850217
STEP  3, 358.90512261012486
STEP  4, 319.378516734302
STEP  5, 295.6781258646949
STEP  6, 281.546710064114
STEP  7, 272.6460200652717
STEP  8, 256.57657996739545
STEP  9, 247.14163790006927
STEP  10, 256.2651557739235
STEP  11, 228.42940368793182
STEP  12, 222.28592852872538
STEP  13, 221.1532026894947
STEP  14, 224.67774464031024
STEP  15, 222.6493614044294
STEP  16, 212.01398931432377
STEP  17, 205.72081161200694
STEP  18, 205.60675837417915
STEP  19, 211.61543898728834
STEP  20, 207.90900454459702
STEP  21, 217.7594261094638
STEP  22, 197.5991685768249
STEP  23, 203.26641301651316
STEP  24, 192.9007021738433
